ZENITH(DEG),AZIMUTH(DEG),VERT(dBi),HORI(dBi),TOTAL(dBi)
35.0,58.0,-10.26,-7.58,-5.71
36.0,58.0,-10.21,-7.60,-5.70
37.0,58.0,-10.17,-7.62,-5.70
38.0,58.0,-10.12,-7.65,-5.70
39.0,58.0,-10.07,-7.68,-5.70
40.0,58.0,-10.02,-7.72,-5.71
41.0,58.0,-9.98,-7.76,-5.72
42.0,58.0,-9.93,-7.80,-5.73
43.0,58.0,-9.89,-7.85,-5.74
44.0,58.0,-9.85,-7.90,-5.76
45.0,58.0,-9.81,-7.96,-5.77
46.0,58.0,-9.77,-8.02,-5.80
47.0,58.0,-9.73,-8.09,-5.82
48.0,58.0,-9.70,-8.16,-5.85
49.0,58.0,-9.67,-8.24,-5.89
50.0,58.0,-9.64,-8.33,-5.93
51.0,58.0,-9.61,-8.42,-5.97
52.0,58.0,-9.59,-8.53,-6.01
53.0,58.0,-9.57,-8.63,-6.07
54.0,58.0,-9.55,-8.75,-6.12
55.0,58.0,-9.53,-8.88,-6.18
56.0,58.0,-9.52,-9.01,-6.25
57.0,58.0,-9.52,-9.16,-6.32
58.0,58.0,-9.51,-9.31,-6.40
59.0,58.0,-9.52,-9.47,-6.48
60.0,58.0,-9.52,-9.65,-6.58
61.0,58.0,-9.54,-9.84,-6.67
62.0,58.0,-9.56,-10.04,-6.78
63.0,58.0,-9.58,-10.25,-6.89
64.0,58.0,-9.61,-10.48,-7.01
65.0,58.0,-9.65,-10.72,-7.14
66.0,58.0,-9.70,-10.98,-7.28
67.0,58.0,-9.76,-11.25,-7.43
68.0,58.0,-9.82,-11.55,-7.59
69.0,58.0,-9.90,-11.87,-7.76
70.0,58.0,-9.99,-12.20,-7.95
71.0,58.0,-10.09,-12.57,-8.14
72.0,58.0,-10.21,-12.96,-8.36
73.0,58.0,-10.34,-13.38,-8.59
74.0,58.0,-10.50,-13.83,-8.84
75.0,58.0,-10.68,-14.32,-9.12
76.0,58.0,-10.88,-14.85,-9.42
77.0,58.0,-11.11,-15.43,-9.75
78.0,58.0,-11.38,-16.06,-10.11
79.0,58.0,-11.70,-16.75,-10.52
80.0,58.0,-12.07,-17.52,-10.98
81.0,58.0,-12.50,-18.39,-11.51
82.0,58.0,-13.02,-19.36,-12.12
83.0,58.0,-13.66,-20.47,-12.83
84.0,58.0,-14.44,-21.76,-13.70
85.0,58.0,-15.43,-23.30,-14.77
86.0,58.0,-16.74,-25.20,-16.16
87.0,58.0,-18.57,-27.67,-18.07
88.0,58.0,-21.38,-31.16,-20.94
89.0,58.0,-26.62,-37.15,-26.25
0.0,59.0,-11.66,-7.53,-6.11
1.0,59.0,-11.66,-7.53,-6.11
2.0,59.0,-11.65,-7.53,-6.11
3.0,59.0,-11.65,-7.53,-6.11
4.0,59.0,-11.64,-7.53,-6.10
5.0,59.0,-11.63,-7.52,-6.10
6.0,59.0,-11.61,-7.52,-6.09
7.0,59.0,-11.60,-7.52,-6.08
8.0,59.0,-11.58,-7.51,-6.08
9.0,59.0,-11.56,-7.51,-6.07
10.0,59.0,-11.54,-7.50,-6.06
11.0,59.0,-11.51,-7.49,-6.04
12.0,59.0,-11.49,-7.49,-6.03
13.0,59.0,-11.46,-7.48,-6.02
14.0,59.0,-11.43,-7.47,-6.00
15.0,59.0,-11.40,-7.47,-5.99
16.0,59.0,-11.36,-7.46,-5.98
17.0,59.0,-11.33,-7.45,-5.96
18.0,59.0,-11.29,-7.44,-5.94
19.0,59.0,-11.25,-7.44,-5.93
20.0,59.0,-11.21,-7.43,-5.91
21.0,59.0,-11.17,-7.43,-5.90
22.0,59.0,-11.13,-7.42,-5.88
23.0,59.0,-11.08,-7.42,-5.86
24.0,59.0,-11.04,-7.41,-5.85
25.0,59.0,-10.99,-7.41,-5.83
26.0,59.0,-10.95,-7.41,-5.82
27.0,59.0,-10.90,-7.41,-5.80
28.0,59.0,-10.85,-7.41,-5.79
29.0,59.0,-10.80,-7.42,-5.78
30.0,59.0,-10.75,-7.42,-5.76
31.0,59.0,-10.70,-7.43,-5.75
32.0,59.0,-10.65,-7.44,-5.75
33.0,59.0,-10.60,-7.45,-5.74
34.0,59.0,-10.55,-7.47,-5.73
35.0,59.0,-10.50,-7.48,-5.73
36.0,59.0,-10.46,-7.50,-5.72
37.0,59.0,-10.41,-7.53,-5.72
38.0,59.0,-10.36,-7.56,-5.72
39.0,59.0,-10.31,-7.59,-5.73
40.0,59.0,-10.27,-7.62,-5.74
41.0,59.0,-10.22,-7.66,-5.74
42.0,59.0,-10.18,-7.70,-5.76
43.0,59.0,-10.13,-7.75,-5.77
44.0,59.0,-10.09,-7.80,-5.79
45.0,59.0,-10.05,-7.86,-5.81
46.0,59.0,-10.01,-7.92,-5.83
47.0,59.0,-9.98,-7.99,-5.86
48.0,59.0,-9.94,-8.07,-5.89
49.0,59.0,-9.91,-8.15,-5.93
50.0,59.0,-9.88,-8.23,-5.97
51.0,59.0,-9.86,-8.33,-6.01
52.0,59.0,-9.83,-8.43,-6.06
53.0,59.0,-9.81,-8.54,-6.12
54.0,59.0,-9.79,-8.66,-6.18
55.0,59.0,-9.78,-8.78,-6.24
56.0,59.0,-9.77,-8.92,-6.31
57.0,59.0,-9.76,-9.06,-6.39
58.0,59.0,-9.76,-9.21,-6.47
59.0,59.0,-9.76,-9.38,-6.55
60.0,59.0,-9.77,-9.55,-6.65
61.0,59.0,-9.78,-9.74,-6.75
62.0,59.0,-9.80,-9.94,-6.86
63.0,59.0,-9.83,-10.15,-6.98
64.0,59.0,-9.86,-10.38,-7.10
65.0,59.0,-9.90,-10.62,-7.23
66.0,59.0,-9.94,-10.88,-7.38
67.0,59.0,-10.00,-11.16,-7.53
68.0,59.0,-10.07,-11.45,-7.70
69.0,59.0,-10.14,-11.77,-7.87
70.0,59.0,-10.23,-12.11,-8.06
71.0,59.0,-10.34,-12.47,-8.26
72.0,59.0,-10.45,-12.86,-8.48
73.0,59.0,-10.59,-13.28,-8.72
74.0,59.0,-10.74,-13.73,-8.98
75.0,59.0,-10.92,-14.22,-9.26
76.0,59.0,-11.13,-14.75,-9.56
77.0,59.0,-11.36,-15.33,-9.90
78.0,59.0,-11.63,-15.96,-10.27
79.0,59.0,-11.95,-16.66,-10.68
80.0,59.0,-12.31,-17.43,-11.15
81.0,59.0,-12.75,-18.29,-11.68
82.0,59.0,-13.27,-19.26,-12.29
83.0,59.0,-13.90,-20.37,-13.02
84.0,59.0,-14.68,-21.67,-13.89
85.0,59.0,-15.68,-23.21,-14.97
86.0,59.0,-16.99,-25.11,-16.37
87.0,59.0,-18.82,-27.57,-18.27
88.0,59.0,-21.62,-31.06,-21.15
89.0,59.0,-26.87,-37.05,-26.47
0.0,60.0,-11.91,-7.44,-6.11
1.0,60.0,-11.90,-7.44,-6.11
2.0,60.0,-11.90,-7.44,-6.11
3.0,60.0,-11.89,-7.44,-6.11
4.0,60.0,-11.89,-7.43,-6.10
5.0,60.0,-11.88,-7.43,-6.10
6.0,60.0,-11.86,-7.43,-6.09
7.0,60.0,-11.85,-7.42,-6.08
8.0,60.0,-11.83,-7.42,-6.08
9.0,60.0,-11.81,-7.41,-6.07
10.0,60.0,-11.79,-7.41,-6.06
11.0,60.0,-11.76,-7.40,-6.05
12.0,60.0,-11.74,-7.39,-6.03
13.0,60.0,-11.71,-7.39,-6.02
14.0,60.0,-11.68,-7.38,-6.01
15.0,60.0,-11.65,-7.37,-5.99
16.0,60.0,-11.61,-7.37,-5.98
17.0,60.0,-11.58,-7.36,-5.96
18.0,60.0,-11.54,-7.35,-5.95
19.0,60.0,-11.50,-7.34,-5.93
20.0,60.0,-11.46,-7.34,-5.92
21.0,60.0,-11.42,-7.33,-5.90
22.0,60.0,-11.38,-7.33,-5.89
23.0,60.0,-11.33,-7.32,-5.87
24.0,60.0,-11.29,-7.32,-5.86
25.0,60.0,-11.24,-7.32,-5.84
26.0,60.0,-11.20,-7.32,-5.83
27.0,60.0,-11.15,-7.32,-5.81
28.0,60.0,-11.10,-7.32,-5.80
29.0,60.0,-11.05,-7.32,-5.79
30.0,60.0,-11.00,-7.33,-5.78
31.0,60.0,-10.95,-7.34,-5.77
32.0,60.0,-10.90,-7.35,-5.76
33.0,60.0,-10.85,-7.36,-5.75
34.0,60.0,-10.81,-7.37,-5.75
35.0,60.0,-10.76,-7.39,-5.75
36.0,60.0,-10.71,-7.41,-5.74
37.0,60.0,-10.66,-7.44,-5.74
38.0,60.0,-10.61,-7.46,-5.75
39.0,60.0,-10.56,-7.49,-5.75
40.0,60.0,-10.52,-7.53,-5.76
41.0,60.0,-10.47,-7.57,-5.77
42.0,60.0,-10.43,-7.61,-5.78
43.0,60.0,-10.39,-7.66,-5.80
44.0,60.0,-10.34,-7.71,-5.82
45.0,60.0,-10.30,-7.77,-5.84
46.0,60.0,-10.27,-7.83,-5.87
47.0,60.0,-10.23,-7.90,-5.90
48.0,60.0,-10.20,-7.97,-5.93
49.0,60.0,-10.16,-8.06,-5.97
50.0,60.0,-10.14,-8.14,-6.02
51.0,60.0,-10.11,-8.24,-6.06
52.0,60.0,-10.08,-8.34,-6.11
53.0,60.0,-10.06,-8.45,-6.17
54.0,60.0,-10.05,-8.56,-6.23
55.0,60.0,-10.03,-8.69,-6.30
56.0,60.0,-10.02,-8.82,-6.37
57.0,60.0,-10.01,-8.97,-6.45
58.0,60.0,-10.01,-9.12,-6.53
59.0,60.0,-10.02,-9.29,-6.62
60.0,60.0,-10.02,-9.46,-6.72
61.0,60.0,-10.04,-9.65,-6.83
62.0,60.0,-10.05,-9.85,-6.94
63.0,60.0,-10.08,-10.06,-7.06
64.0,60.0,-10.11,-10.29,-7.19
65.0,60.0,-10.15,-10.53,-7.33
66.0,60.0,-10.20,-10.79,-7.47
67.0,60.0,-10.26,-11.07,-7.63
68.0,60.0,-10.32,-11.36,-7.80
69.0,60.0,-10.40,-11.68,-7.98
70.0,60.0,-10.49,-12.02,-8.18
71.0,60.0,-10.59,-12.38,-8.38
72.0,60.0,-10.71,-12.77,-8.61
73.0,60.0,-10.84,-13.19,-8.85
74.0,60.0,-11.00,-13.64,-9.11
75.0,60.0,-11.18,-14.13,-9.40
76.0,60.0,-11.38,-14.66,-9.71
77.0,60.0,-11.61,-15.24,-10.05
78.0,60.0,-11.89,-15.87,-10.43
79.0,60.0,-12.20,-16.57,-10.85
80.0,60.0,-12.57,-17.34,-11.32
81.0,60.0,-13.00,-18.20,-11.86
82.0,60.0,-13.52,-19.17,-12.48
83.0,60.0,-14.16,-20.28,-13.21
84.0,60.0,-14.94,-21.57,-14.09
85.0,60.0,-15.93,-23.12,-15.17
86.0,60.0,-17.24,-25.02,-16.57
87.0,60.0,-19.07,-27.48,-18.49
88.0,60.0,-21.88,-30.97,-21.37
89.0,60.0,-27.12,-36.96,-26.69
0.0,61.0,-12.16,-7.35,-6.11
1.0,61.0,-12.16,-7.35,-6.11
2.0,61.0,-12.16,-7.35,-6.11
3.0,61.0,-12.15,-7.35,-6.11
4.0,61.0,-12.14,-7.35,-6.10
5.0,61.0,-12.13,-7.34,-6.10
6.0,61.0,-12.12,-7.34,-6.09
7.0,61.0,-12.11,-7.33,-6.09
8.0,61.0,-12.09,-7.33,-6.08
9.0,61.0,-12.07,-7.32,-6.07
10.0,61.0,-12.05,-7.32,-6.06
11.0,61.0,-12.02,-7.31,-6.05
12.0,61.0,-12.00,-7.31,-6.04
13.0,61.0,-11.97,-7.30,-6.02
14.0,61.0,-11.94,-7.29,-6.01
15.0,61.0,-11.91,-7.28,-6.00
16.0,61.0,-11.87,-7.28,-5.98
17.0,61.0,-11.84,-7.27,-5.97
18.0,61.0,-11.80,-7.26,-5.95
19.0,61.0,-11.76,-7.26,-5.94
20.0,61.0,-11.72,-7.25,-5.92
21.0,61.0,-11.68,-7.24,-5.91
22.0,61.0,-11.64,-7.24,-5.89
23.0,61.0,-11.59,-7.23,-5.88
24.0,61.0,-11.55,-7.23,-5.86
25.0,61.0,-11.50,-7.23,-5.85
26.0,61.0,-11.46,-7.23,-5.84
27.0,61.0,-11.41,-7.23,-5.82
28.0,61.0,-11.36,-7.23,-5.81
29.0,61.0,-11.31,-7.23,-5.80
30.0,61.0,-11.26,-7.24,-5.79
31.0,61.0,-11.21,-7.25,-5.78
32.0,61.0,-11.17,-7.26,-5.78
33.0,61.0,-11.12,-7.27,-5.77
34.0,61.0,-11.07,-7.29,-5.77
35.0,61.0,-11.02,-7.30,-5.76
36.0,61.0,-10.97,-7.32,-5.76
37.0,61.0,-10.92,-7.35,-5.77
38.0,61.0,-10.87,-7.37,-5.77
39.0,61.0,-10.83,-7.41,-5.78
40.0,61.0,-10.78,-7.44,-5.79
41.0,61.0,-10.74,-7.48,-5.80
42.0,61.0,-10.69,-7.52,-5.81
43.0,61.0,-10.65,-7.57,-5.83
44.0,61.0,-10.61,-7.62,-5.85
45.0,61.0,-10.57,-7.68,-5.88
46.0,61.0,-10.53,-7.74,-5.91
47.0,61.0,-10.49,-7.81,-5.94
48.0,61.0,-10.46,-7.89,-5.97
49.0,61.0,-10.43,-7.97,-6.01
50.0,61.0,-10.40,-8.05,-6.06
51.0,61.0,-10.37,-8.15,-6.11
52.0,61.0,-10.35,-8.25,-6.16
53.0,61.0,-10.33,-8.36,-6.22
54.0,61.0,-10.31,-8.47,-6.29
55.0,61.0,-10.30,-8.60,-6.36
56.0,61.0,-10.29,-8.73,-6.43
57.0,61.0,-10.28,-8.88,-6.51
58.0,61.0,-10.28,-9.03,-6.60
59.0,61.0,-10.28,-9.20,-6.69
60.0,61.0,-10.29,-9.37,-6.80
61.0,61.0,-10.30,-9.56,-6.90
62.0,61.0,-10.32,-9.76,-7.02
63.0,61.0,-10.34,-9.97,-7.14
64.0,61.0,-10.38,-10.20,-7.28
65.0,61.0,-10.42,-10.44,-7.42
66.0,61.0,-10.46,-10.70,-7.57
67.0,61.0,-10.52,-10.98,-7.73
68.0,61.0,-10.59,-11.27,-7.91
69.0,61.0,-10.66,-11.59,-8.09
70.0,61.0,-10.75,-11.93,-8.29
71.0,61.0,-10.86,-12.29,-8.50
72.0,61.0,-10.98,-12.68,-8.73
73.0,61.0,-11.11,-13.10,-8.98
74.0,61.0,-11.27,-13.55,-9.25
75.0,61.0,-11.44,-14.04,-9.54
76.0,61.0,-11.65,-14.57,-9.86
77.0,61.0,-11.88,-15.15,-10.20
78.0,61.0,-12.15,-15.78,-10.59
79.0,61.0,-12.47,-16.48,-11.01
80.0,61.0,-12.83,-17.25,-11.49
81.0,61.0,-13.27,-18.11,-12.04
82.0,61.0,-13.79,-19.08,-12.67
83.0,61.0,-14.42,-20.19,-13.40
84.0,61.0,-15.20,-21.49,-14.29
85.0,61.0,-16.20,-23.03,-15.38
86.0,61.0,-17.51,-24.93,-16.79
87.0,61.0,-19.34,-27.39,-18.71
88.0,61.0,-22.14,-30.88,-21.60
89.0,61.0,-27.39,-36.87,-26.92
0.0,62.0,-12.43,-7.27,-6.11
1.0,62.0,-12.43,-7.27,-6.11
2.0,62.0,-12.43,-7.26,-6.11
3.0,62.0,-12.42,-7.26,-6.11
4.0,62.0,-12.41,-7.26,-6.10
5.0,62.0,-12.40,-7.26,-6.10
6.0,62.0,-12.39,-7.25,-6.09
7.0,62.0,-12.38,-7.25,-6.09
8.0,62.0,-12.36,-7.24,-6.08
9.0,62.0,-12.34,-7.24,-6.07
10.0,62.0,-12.32,-7.23,-6.06
11.0,62.0,-12.29,-7.23,-6.05
12.0,62.0,-12.27,-7.22,-6.04
13.0,62.0,-12.24,-7.21,-6.03
14.0,62.0,-12.21,-7.21,-6.01
15.0,62.0,-12.18,-7.20,-6.00
16.0,62.0,-12.14,-7.19,-5.99
17.0,62.0,-12.11,-7.18,-5.97
18.0,62.0,-12.07,-7.18,-5.96
19.0,62.0,-12.03,-7.17,-5.94
20.0,62.0,-11.99,-7.16,-5.93
21.0,62.0,-11.95,-7.16,-5.91
22.0,62.0,-11.91,-7.15,-5.90
23.0,62.0,-11.86,-7.15,-5.89
24.0,62.0,-11.82,-7.15,-5.87
25.0,62.0,-11.77,-7.14,-5.86
26.0,62.0,-11.73,-7.14,-5.85
27.0,62.0,-11.68,-7.14,-5.83
28.0,62.0,-11.63,-7.15,-5.82
29.0,62.0,-11.58,-7.15,-5.81
30.0,62.0,-11.54,-7.15,-5.80
31.0,62.0,-11.49,-7.16,-5.80
32.0,62.0,-11.44,-7.17,-5.79
33.0,62.0,-11.39,-7.18,-5.79
34.0,62.0,-11.34,-7.20,-5.78
35.0,62.0,-11.29,-7.22,-5.78
36.0,62.0,-11.24,-7.24,-5.78
37.0,62.0,-11.19,-7.26,-5.79
38.0,62.0,-11.15,-7.29,-5.79
39.0,62.0,-11.10,-7.32,-5.80
40.0,62.0,-11.05,-7.36,-5.81
41.0,62.0,-11.01,-7.39,-5.83
42.0,62.0,-10.96,-7.44,-5.84
43.0,62.0,-10.92,-7.48,-5.86
44.0,62.0,-10.88,-7.54,-5.88
45.0,62.0,-10.84,-7.59,-5.91
46.0,62.0,-10.80,-7.66,-5.94
47.0,62.0,-10.77,-7.73,-5.98
48.0,62.0,-10.73,-7.80,-6.01
49.0,62.0,-10.70,-7.88,-6.06
50.0,62.0,-10.67,-7.97,-6.10
51.0,62.0,-10.65,-8.06,-6.15
52.0,62.0,-10.62,-8.16,-6.21
53.0,62.0,-10.60,-8.27,-6.27
54.0,62.0,-10.59,-8.39,-6.34
55.0,62.0,-10.57,-8.51,-6.41
56.0,62.0,-10.56,-8.65,-6.49
57.0,62.0,-10.55,-8.79,-6.57
58.0,62.0,-10.55,-8.95,-6.67
59.0,62.0,-10.56,-9.11,-6.76
60.0,62.0,-10.56,-9.29,-6.87
61.0,62.0,-10.58,-9.47,-6.98
62.0,62.0,-10.60,-9.67,-7.10
63.0,62.0,-10.62,-9.89,-7.23
64.0,62.0,-10.65,-10.11,-7.36
65.0,62.0,-10.69,-10.36,-7.51
66.0,62.0,-10.74,-10.62,-7.67
67.0,62.0,-10.80,-10.89,-7.83
68.0,62.0,-10.86,-11.19,-8.01
69.0,62.0,-10.94,-11.50,-8.20
70.0,62.0,-11.03,-11.84,-8.41
71.0,62.0,-11.13,-12.20,-8.63
72.0,62.0,-11.25,-12.59,-8.86
73.0,62.0,-11.39,-13.01,-9.11
74.0,62.0,-11.54,-13.47,-9.39
75.0,62.0,-11.72,-13.95,-9.68
76.0,62.0,-11.92,-14.49,-10.01
77.0,62.0,-12.16,-15.06,-10.36
78.0,62.0,-12.43,-15.70,-10.75
79.0,62.0,-12.74,-16.39,-11.18
80.0,62.0,-13.11,-17.16,-11.67
81.0,62.0,-13.55,-18.02,-12.22
82.0,62.0,-14.07,-19.00,-12.86
83.0,62.0,-14.70,-20.11,-13.60
84.0,62.0,-15.48,-21.40,-14.49
85.0,62.0,-16.48,-22.94,-15.59
86.0,62.0,-17.79,-24.84,-17.01
87.0,62.0,-19.62,-27.31,-18.93
88.0,62.0,-22.42,-30.79,-21.83
89.0,62.0,-27.67,-36.79,-27.16
0.0,63.0,-12.71,-7.18,-6.11
1.0,63.0,-12.71,-7.18,-6.11
2.0,63.0,-12.71,-7.18,-6.11
3.0,63.0,-12.70,-7.18,-6.11
4.0,63.0,-12.69,-7.18,-6.10
5.0,63.0,-12.68,-7.18,-6.10
6.0,63.0,-12.67,-7.17,-6.09
7.0,63.0,-12.66,-7.17,-6.09
8.0,63.0,-12.64,-7.16,-6.08
9.0,63.0,-12.62,-7.16,-6.07
10.0,63.0,-12.60,-7.15,-6.06
11.0,63.0,-12.57,-7.14,-6.05
12.0,63.0,-12.55,-7.14,-6.04
13.0,63.0,-12.52,-7.13,-6.03
14.0,63.0,-12.49,-7.12,-6.02
15.0,63.0,-12.46,-7.12,-6.00
16.0,63.0,-12.42,-7.11,-5.99
17.0,63.0,-12.39,-7.10,-5.98
18.0,63.0,-12.35,-7.10,-5.96
19.0,63.0,-12.31,-7.09,-5.95
20.0,63.0,-12.27,-7.08,-5.93
21.0,63.0,-12.23,-7.08,-5.92
22.0,63.0,-12.19,-7.07,-5.91
23.0,63.0,-12.15,-7.07,-5.89
24.0,63.0,-12.10,-7.06,-5.88
25.0,63.0,-12.06,-7.06,-5.87
26.0,63.0,-12.01,-7.06,-5.86
27.0,63.0,-11.96,-7.06,-5.84
28.0,63.0,-11.92,-7.06,-5.83
29.0,63.0,-11.87,-7.07,-5.83
30.0,63.0,-11.82,-7.07,-5.82
31.0,63.0,-11.77,-7.08,-5.81
32.0,63.0,-11.72,-7.09,-5.81
33.0,63.0,-11.67,-7.10,-5.80
34.0,63.0,-11.62,-7.12,-5.80
35.0,63.0,-11.57,-7.14,-5.80
36.0,63.0,-11.53,-7.16,-5.80
37.0,63.0,-11.48,-7.18,-5.81
38.0,63.0,-11.43,-7.21,-5.81
39.0,63.0,-11.38,-7.24,-5.82
40.0,63.0,-11.34,-7.27,-5.84
41.0,63.0,-11.29,-7.31,-5.85
42.0,63.0,-11.25,-7.36,-5.87
43.0,63.0,-11.21,-7.40,-5.89
44.0,63.0,-11.17,-7.46,-5.92
45.0,63.0,-11.13,-7.51,-5.94
46.0,63.0,-11.09,-7.58,-5.98
47.0,63.0,-11.05,-7.64,-6.01
48.0,63.0,-11.02,-7.72,-6.05
49.0,63.0,-10.99,-7.80,-6.10
50.0,63.0,-10.96,-7.89,-6.15
51.0,63.0,-10.93,-7.98,-6.20
52.0,63.0,-10.91,-8.08,-6.26
53.0,63.0,-10.89,-8.19,-6.32
54.0,63.0,-10.87,-8.31,-6.39
55.0,63.0,-10.86,-8.43,-6.47
56.0,63.0,-10.85,-8.57,-6.55
57.0,63.0,-10.84,-8.71,-6.64
58.0,63.0,-10.84,-8.86,-6.73
59.0,63.0,-10.84,-9.03,-6.83
60.0,63.0,-10.85,-9.20,-6.94
61.0,63.0,-10.86,-9.39,-7.06
62.0,63.0,-10.88,-9.59,-7.18
63.0,63.0,-10.91,-9.80,-7.31
64.0,63.0,-10.94,-10.03,-7.45
65.0,63.0,-10.98,-10.27,-7.60
66.0,63.0,-11.03,-10.53,-7.76
67.0,63.0,-11.09,-10.81,-7.94
68.0,63.0,-11.15,-11.11,-8.12
69.0,63.0,-11.23,-11.42,-8.31
70.0,63.0,-11.32,-11.76,-8.52
71.0,63.0,-11.42,-12.12,-8.75
72.0,63.0,-11.54,-12.51,-8.99
73.0,63.0,-11.68,-12.93,-9.25
74.0,63.0,-11.83,-13.38,-9.53
75.0,63.0,-12.01,-13.87,-9.83
76.0,63.0,-12.21,-14.40,-10.16
77.0,63.0,-12.45,-14.98,-10.52
78.0,63.0,-12.72,-15.61,-10.92
79.0,63.0,-13.03,-16.31,-11.36
80.0,63.0,-13.40,-17.08,-11.85
81.0,63.0,-13.84,-17.94,-12.41
82.0,63.0,-14.36,-18.91,-13.05
83.0,63.0,-14.99,-20.03,-13.80
84.0,63.0,-15.77,-21.32,-14.70
85.0,63.0,-16.76,-22.86,-15.81
86.0,63.0,-18.08,-24.76,-17.23
87.0,63.0,-19.91,-27.22,-19.17
88.0,63.0,-22.71,-30.71,-22.07
89.0,63.0,-27.95,-36.70,-27.41
0.0,64.0,-13.01,-7.11,-6.11
1.0,64.0,-13.01,-7.10,-6.11
2.0,64.0,-13.00,-7.10,-6.11
3.0,64.0,-13.00,-7.10,-6.11
4.0,64.0,-12.99,-7.10,-6.10
5.0,64.0,-12.98,-7.10,-6.10
6.0,64.0,-12.96,-7.09,-6.09
7.0,64.0,-12.95,-7.09,-6.09
8.0,64.0,-12.93,-7.08,-6.08
9.0,64.0,-12.91,-7.08,-6.07
10.0,64.0,-12.89,-7.07,-6.06
11.0,64.0,-12.87,-7.07,-6.05
12.0,64.0,-12.84,-7.06,-6.04
13.0,64.0,-12.81,-7.05,-6.03
14.0,64.0,-12.78,-7.05,-6.02
15.0,64.0,-12.75,-7.04,-6.01
16.0,64.0,-12.72,-7.03,-5.99
17.0,64.0,-12.68,-7.02,-5.98
18.0,64.0,-12.65,-7.02,-5.97
19.0,64.0,-12.61,-7.01,-5.95
20.0,64.0,-12.57,-7.00,-5.94
21.0,64.0,-12.53,-7.00,-5.93
22.0,64.0,-12.49,-6.99,-5.91
23.0,64.0,-12.44,-6.99,-5.90
24.0,64.0,-12.40,-6.99,-5.89
25.0,64.0,-12.35,-6.98,-5.88
26.0,64.0,-12.31,-6.98,-5.86
27.0,64.0,-12.26,-6.98,-5.85
28.0,64.0,-12.21,-6.99,-5.85
29.0,64.0,-12.16,-6.99,-5.84
30.0,64.0,-12.11,-6.99,-5.83
31.0,64.0,-12.07,-7.00,-5.82
32.0,64.0,-12.02,-7.01,-5.82
33.0,64.0,-11.97,-7.02,-5.82
34.0,64.0,-11.92,-7.04,-5.82
35.0,64.0,-11.87,-7.06,-5.82
36.0,64.0,-11.82,-7.08,-5.82
37.0,64.0,-11.77,-7.10,-5.83
38.0,64.0,-11.73,-7.13,-5.84
39.0,64.0,-11.68,-7.16,-5.85
40.0,64.0,-11.64,-7.19,-5.86
41.0,64.0,-11.59,-7.23,-5.88
42.0,64.0,-11.55,-7.28,-5.90
43.0,64.0,-11.51,-7.32,-5.92
44.0,64.0,-11.46,-7.38,-5.95
45.0,64.0,-11.43,-7.43,-5.98
46.0,64.0,-11.39,-7.50,-6.01
47.0,64.0,-11.35,-7.57,-6.05
48.0,64.0,-11.32,-7.64,-6.09
49.0,64.0,-11.29,-7.72,-6.14
50.0,64.0,-11.26,-7.81,-6.19
51.0,64.0,-11.23,-7.90,-6.25
52.0,64.0,-11.21,-8.00,-6.31
53.0,64.0,-11.19,-8.11,-6.37
54.0,64.0,-11.17,-8.23,-6.45
55.0,64.0,-11.16,-8.35,-6.52
56.0,64.0,-11.15,-8.49,-6.61
57.0,64.0,-11.14,-8.63,-6.70
58.0,64.0,-11.14,-8.79,-6.80
59.0,64.0,-11.14,-8.95,-6.90
60.0,64.0,-11.15,-9.13,-7.01
61.0,64.0,-11.16,-9.31,-7.13
62.0,64.0,-11.18,-9.51,-7.26
63.0,64.0,-11.21,-9.73,-7.39
64.0,64.0,-11.24,-9.95,-7.54
65.0,64.0,-11.28,-10.20,-7.69
66.0,64.0,-11.33,-10.46,-7.86
67.0,64.0,-11.39,-10.73,-8.04
68.0,64.0,-11.45,-11.03,-8.22
69.0,64.0,-11.53,-11.34,-8.43
70.0,64.0,-11.62,-11.68,-8.64
71.0,64.0,-11.72,-12.04,-8.87
72.0,64.0,-11.84,-12.43,-9.12
73.0,64.0,-11.98,-12.85,-9.38
74.0,64.0,-12.13,-13.31,-9.67
75.0,64.0,-12.31,-13.79,-9.98
76.0,64.0,-12.51,-14.33,-10.32
77.0,64.0,-12.75,-14.90,-10.68
78.0,64.0,-13.02,-15.54,-11.09
79.0,64.0,-13.33,-16.23,-11.54
80.0,64.0,-13.70,-17.00,-12.04
81.0,64.0,-14.14,-17.86,-12.60
82.0,64.0,-14.66,-18.83,-13.25
83.0,64.0,-15.29,-19.95,-14.01
84.0,64.0,-16.07,-21.24,-14.92
85.0,64.0,-17.07,-22.78,-16.04
86.0,64.0,-18.38,-24.68,-17.46
87.0,64.0,-20.21,-27.15,-19.41
88.0,64.0,-23.01,-30.63,-22.32
89.0,64.0,-28.26,-36.63,-27.67
0.0,65.0,-13.31,-7.03,-6.11
1.0,65.0,-13.31,-7.03,-6.11
2.0,65.0,-13.31,-7.03,-6.11
3.0,65.0,-13.30,-7.03,-6.11
4.0,65.0,-13.29,-7.02,-6.10
5.0,65.0,-13.28,-7.02,-6.10
6.0,65.0,-13.27,-7.02,-6.09
7.0,65.0,-13.25,-7.01,-6.09
8.0,65.0,-13.24,-7.01,-6.08
9.0,65.0,-13.22,-7.00,-6.07
10.0,65.0,-13.20,-7.00,-6.06
